,ds,y
822,2024-02-07 13:00:00,0
823,2024-02-07 13:10:00,0
824,2024-02-07 13:20:00,9
825,2024-02-07 13:30:00,33
826,2024-02-07 13:40:00,41
827,2024-02-07 13:50:00,33
828,2024-02-07 14:00:00,22
829,2024-02-07 14:10:00,8
830,2024-02-07 14:20:00,8
831,2024-02-07 14:30:00,1
832,2024-02-07 14:40:00,1
833,2024-02-07 14:50:00,0
834,2024-02-07 15:00:00,0
835,2024-02-07 15:10:00,0
836,2024-02-07 15:20:00,0
837,2024-02-07 15:30:00,0
838,2024-02-07 15:40:00,0
839,2024-02-07 15:50:00,0
840,2024-02-07 16:00:00,0
841,2024-02-07 16:10:00,0
842,2024-02-07 16:20:00,0
843,2024-02-07 16:30:00,0
844,2024-02-07 16:40:00,0
845,2024-02-07 16:50:00,0
846,2024-02-07 17:00:00,41
847,2024-02-07 17:10:00,35
848,2024-02-07 17:20:00,14
849,2024-02-07 17:30:00,19
850,2024-02-07 17:40:00,17
851,2024-02-07 17:50:00,1
852,2024-02-07 18:00:00,0
853,2024-02-07 18:10:00,0
854,2024-02-07 18:20:00,0
855,2024-02-07 18:30:00,0
856,2024-02-07 18:40:00,0
857,2024-02-07 18:50:00,0
858,2024-02-07 19:00:00,0
859,2024-02-07 19:10:00,0
860,2024-02-07 19:20:00,0
861,2024-02-07 19:30:00,0
862,2024-02-07 19:40:00,0
863,2024-02-07 19:50:00,0
864,2024-02-07 20:00:00,4
865,2024-02-07 20:10:00,28
866,2024-02-07 20:20:00,45
867,2024-02-07 20:30:00,31
868,2024-02-07 20:40:00,24
869,2024-02-07 20:50:00,38
870,2024-02-07 21:00:00,45
871,2024-02-07 21:10:00,33
872,2024-02-07 21:20:00,20
873,2024-02-07 21:30:00,17
874,2024-02-07 21:40:00,12
875,2024-02-07 21:50:00,4
876,2024-02-07 22:00:00,3
877,2024-02-07 22:10:00,0
878,2024-02-07 22:20:00,0
879,2024-02-07 22:30:00,0
880,2024-02-07 22:40:00,0
881,2024-02-07 22:50:00,0
882,2024-02-07 23:00:00,0
883,2024-02-07 23:10:00,0
884,2024-02-07 23:20:00,0
885,2024-02-07 23:30:00,0
886,2024-02-07 23:40:00,0
887,2024-02-07 23:50:00,0
888,2024-02-08 00:00:00,0
889,2024-02-08 00:10:00,0
890,2024-02-08 00:20:00,0
891,2024-02-08 00:30:00,0
892,2024-02-08 00:40:00,0
893,2024-02-08 00:50:00,0
894,2024-02-08 01:00:00,0
895,2024-02-08 01:10:00,0
896,2024-02-08 01:20:00,0
897,2024-02-08 01:30:00,0
898,2024-02-08 01:40:00,0
899,2024-02-08 01:50:00,0
900,2024-02-08 02:00:00,0
901,2024-02-08 02:10:00,0
902,2024-02-08 02:20:00,0
903,2024-02-08 02:30:00,0
904,2024-02-08 02:40:00,0
905,2024-02-08 02:50:00,0
906,2024-02-08 03:00:00,0
907,2024-02-08 03:10:00,0
908,2024-02-08 03:20:00,0
909,2024-02-08 03:30:00,0
910,2024-02-08 03:40:00,0
911,2024-02-08 03:50:00,0
912,2024-02-08 04:00:00,0
913,2024-02-08 04:10:00,0
914,2024-02-08 04:20:00,0
915,2024-02-08 04:30:00,0
916,2024-02-08 04:40:00,0
917,2024-02-08 04:50:00,0
918,2024-02-08 05:00:00,0
919,2024-02-08 05:10:00,0
920,2024-02-08 05:20:00,0
921,2024-02-08 05:30:00,0
922,2024-02-08 05:40:00,0
923,2024-02-08 05:50:00,0
924,2024-02-08 06:00:00,0
925,2024-02-08 06:10:00,0
926,2024-02-08 06:20:00,0
927,2024-02-08 06:30:00,0
928,2024-02-08 06:40:00,0
929,2024-02-08 06:50:00,0
930,2024-02-08 07:00:00,0
931,2024-02-08 07:10:00,0
932,2024-02-08 07:20:00,0
933,2024-02-08 07:30:00,0
934,2024-02-08 07:40:00,0
935,2024-02-08 07:50:00,0
936,2024-02-08 08:00:00,5
937,2024-02-08 08:10:00,8
938,2024-02-08 08:20:00,4
939,2024-02-08 08:30:00,7
940,2024-02-08 08:40:00,7
941,2024-02-08 08:50:00,11
942,2024-02-08 09:00:00,38
943,2024-02-08 09:10:00,31
944,2024-02-08 09:20:00,19
945,2024-02-08 09:30:00,10
946,2024-02-08 09:40:00,22
947,2024-02-08 09:50:00,9
948,2024-02-08 10:00:00,6
949,2024-02-08 10:10:00,8
950,2024-02-08 10:20:00,0
951,2024-02-08 10:30:00,0
952,2024-02-08 10:40:00,0
953,2024-02-08 10:50:00,0
954,2024-02-08 11:00:00,0
955,2024-02-08 11:10:00,0
956,2024-02-08 11:20:00,0
957,2024-02-08 11:30:00,0
958,2024-02-08 11:40:00,0
959,2024-02-08 11:50:00,0
960,2024-02-08 12:00:00,0
961,2024-02-08 12:10:00,0
962,2024-02-08 12:20:00,0
963,2024-02-08 12:30:00,21
964,2024-02-08 12:40:00,14
965,2024-02-08 12:50:00,27
966,2024-02-08 13:00:00,14
967,2024-02-08 13:10:00,17
968,2024-02-08 13:20:00,28
969,2024-02-08 13:30:00,38
970,2024-02-08 13:40:00,43
971,2024-02-08 13:50:00,42
972,2024-02-08 14:00:00,15
973,2024-02-08 14:10:00,19
974,2024-02-08 14:20:00,9
975,2024-02-08 14:30:00,2
976,2024-02-08 14:40:00,0
977,2024-02-08 14:50:00,0
978,2024-02-08 15:00:00,0
979,2024-02-08 15:10:00,0
980,2024-02-08 15:20:00,0
981,2024-02-08 15:30:00,0
982,2024-02-08 15:40:00,0
983,2024-02-08 15:50:00,0
984,2024-02-08 16:00:00,0
985,2024-02-08 16:10:00,0
986,2024-02-08 16:20:00,0
987,2024-02-08 16:30:00,0
988,2024-02-08 16:40:00,0
989,2024-02-08 16:50:00,0
990,2024-02-08 17:00:00,17
991,2024-02-08 17:10:00,16
992,2024-02-08 17:20:00,16
993,2024-02-08 17:30:00,32
994,2024-02-08 17:40:00,28
995,2024-02-08 17:50:00,13
996,2024-02-08 18:00:00,2
997,2024-02-08 18:10:00,0
998,2024-02-08 18:20:00,0
999,2024-02-08 18:30:00,0
1000,2024-02-08 18:40:00,0
1001,2024-02-08 18:50:00,0
1002,2024-02-08 19:00:00,0
1003,2024-02-08 19:10:00,0
1004,2024-02-08 19:20:00,0
1005,2024-02-08 19:30:00,0
1006,2024-02-08 19:40:00,0
1007,2024-02-08 19:50:00,0
1008,2024-02-08 20:00:00,7
1009,2024-02-08 20:10:00,18
1010,2024-02-08 20:20:00,25
1011,2024-02-08 20:30:00,27
1012,2024-02-08 20:40:00,22
1013,2024-02-08 20:50:00,36
1014,2024-02-08 21:00:00,30
1015,2024-02-08 21:10:00,25
1016,2024-02-08 21:20:00,32
1017,2024-02-08 21:30:00,12
1018,2024-02-08 21:40:00,20
1019,2024-02-08 21:50:00,5
1020,2024-02-08 22:00:00,1
1021,2024-02-08 22:10:00,0
1022,2024-02-08 22:20:00,0
1023,2024-02-08 22:30:00,0
1024,2024-02-08 22:40:00,0
1025,2024-02-08 22:50:00,0
1026,2024-02-08 23:00:00,0
1027,2024-02-08 23:10:00,0
1028,2024-02-08 23:20:00,0
1029,2024-02-08 23:30:00,0
1030,2024-02-08 23:40:00,0
1031,2024-02-08 23:50:00,0
1032,2024-02-09 00:00:00,0
1033,2024-02-09 00:10:00,0
1034,2024-02-09 00:20:00,0
1035,2024-02-09 00:30:00,0
1036,2024-02-09 00:40:00,0
1037,2024-02-09 00:50:00,0
1038,2024-02-09 01:00:00,0
1039,2024-02-09 01:10:00,0
1040,2024-02-09 01:20:00,0
1041,2024-02-09 01:30:00,0
1042,2024-02-09 01:40:00,0
1043,2024-02-09 01:50:00,0
1044,2024-02-09 02:00:00,0
1045,2024-02-09 02:10:00,0
1046,2024-02-09 02:20:00,0
1047,2024-02-09 02:30:00,0
1048,2024-02-09 02:40:00,0
1049,2024-02-09 02:50:00,0
1050,2024-02-09 03:00:00,0
1051,2024-02-09 03:10:00,0
1052,2024-02-09 03:20:00,0
1053,2024-02-09 03:30:00,0
1054,2024-02-09 03:40:00,0
1055,2024-02-09 03:50:00,0
1056,2024-02-09 04:00:00,0
1057,2024-02-09 04:10:00,0
1058,2024-02-09 04:20:00,0
1059,2024-02-09 04:30:00,0
1060,2024-02-09 04:40:00,0
1061,2024-02-09 04:50:00,0
1062,2024-02-09 05:00:00,0
1063,2024-02-09 05:10:00,0
1064,2024-02-09 05:20:00,0
1065,2024-02-09 05:30:00,0
1066,2024-02-09 05:40:00,0
1067,2024-02-09 05:50:00,0
1068,2024-02-09 06:00:00,0
1069,2024-02-09 06:10:00,0
1070,2024-02-09 06:20:00,0
1071,2024-02-09 06:30:00,0
1072,2024-02-09 06:40:00,0
1073,2024-02-09 06:50:00,0
1074,2024-02-09 07:00:00,0
1075,2024-02-09 07:10:00,0
1076,2024-02-09 07:20:00,0
1077,2024-02-09 07:30:00,0
1078,2024-02-09 07:40:00,0
1079,2024-02-09 07:50:00,3
1080,2024-02-09 08:00:00,21
1081,2024-02-09 08:10:00,9
1082,2024-02-09 08:20:00,9
1083,2024-02-09 08:30:00,6
1084,2024-02-09 08:40:00,9
1085,2024-02-09 08:50:00,18
1086,2024-02-09 09:00:00,33
1087,2024-02-09 09:10:00,34
1088,2024-02-09 09:20:00,32
1089,2024-02-09 09:30:00,11
1090,2024-02-09 09:40:00,3
1091,2024-02-09 09:50:00,0
1092,2024-02-09 10:00:00,0
1093,2024-02-09 10:10:00,0
1094,2024-02-09 10:20:00,0
1095,2024-02-09 10:30:00,0
1096,2024-02-09 10:40:00,0
1097,2024-02-09 10:50:00,0
1098,2024-02-09 11:00:00,0
1099,2024-02-09 11:10:00,0
1100,2024-02-09 11:20:00,0
1101,2024-02-09 11:30:00,0
1102,2024-02-09 11:40:00,0
1103,2024-02-09 11:50:00,0
1104,2024-02-09 12:00:00,0
1105,2024-02-09 12:10:00,0
1106,2024-02-09 12:20:00,0
1107,2024-02-09 12:30:00,16
1108,2024-02-09 12:40:00,11
1109,2024-02-09 12:50:00,9
1110,2024-02-09 13:00:00,19
1111,2024-02-09 13:10:00,14
1112,2024-02-09 13:20:00,18
1113,2024-02-09 13:30:00,27
1114,2024-02-09 13:40:00,36
1115,2024-02-09 13:50:00,31
1116,2024-02-09 14:00:00,30
1117,2024-02-09 14:10:00,13
1118,2024-02-09 14:20:00,9
1119,2024-02-09 14:30:00,0
1120,2024-02-09 14:40:00,0
1121,2024-02-09 14:50:00,0
1122,2024-02-09 15:00:00,0
1123,2024-02-09 15:10:00,0
1124,2024-02-09 15:20:00,0
1125,2024-02-09 15:30:00,0
1126,2024-02-09 15:40:00,0
1127,2024-02-09 15:50:00,0
1128,2024-02-09 16:00:00,0
1129,2024-02-09 16:10:00,0
1130,2024-02-09 16:20:00,0
1131,2024-02-09 16:30:00,0
1132,2024-02-09 16:40:00,0
1133,2024-02-09 16:50:00,4
1134,2024-02-09 17:00:00,15
1135,2024-02-09 17:10:00,23
1136,2024-02-09 17:20:00,14
1137,2024-02-09 17:30:00,28
1138,2024-02-09 17:40:00,19
1139,2024-02-09 17:50:00,10
1140,2024-02-09 18:00:00,1
1141,2024-02-09 18:10:00,0
1142,2024-02-09 18:20:00,0
1143,2024-02-09 18:30:00,0
1144,2024-02-09 18:40:00,0
1145,2024-02-09 18:50:00,0
1146,2024-02-09 19:00:00,0
1147,2024-02-09 19:10:00,0
1148,2024-02-09 19:20:00,0
1149,2024-02-09 19:30:00,0
1150,2024-02-09 19:40:00,0
1151,2024-02-09 19:50:00,0
1152,2024-02-09 20:00:00,7
1153,2024-02-09 20:10:00,20
1154,2024-02-09 20:20:00,22
1155,2024-02-09 20:30:00,31
1156,2024-02-09 20:40:00,33
1157,2024-02-09 20:50:00,24
1158,2024-02-09 21:00:00,0
1159,2024-02-09 21:10:00,0
1160,2024-02-09 21:20:00,0
1161,2024-02-09 21:30:00,0
1162,2024-02-09 21:40:00,0
1163,2024-02-09 21:50:00,0
1164,2024-02-09 22:00:00,0
1165,2024-02-09 22:10:00,0
1166,2024-02-09 22:20:00,0
1167,2024-02-09 22:30:00,0
1168,2024-02-09 22:40:00,0
1169,2024-02-09 22:50:00,0
1170,2024-02-09 23:00:00,0
1171,2024-02-09 23:10:00,0
1172,2024-02-09 23:20:00,0
1173,2024-02-09 23:30:00,0
1174,2024-02-09 23:40:00,0
1175,2024-02-09 23:50:00,0
1176,2024-02-10 00:00:00,0
1177,2024-02-10 00:10:00,0
1178,2024-02-10 00:20:00,0
1179,2024-02-10 00:30:00,0
1180,2024-02-10 00:40:00,0
1181,2024-02-10 00:50:00,0
1182,2024-02-10 01:00:00,0
1183,2024-02-10 01:10:00,0
1184,2024-02-10 01:20:00,0
1185,2024-02-10 01:30:00,0
1186,2024-02-10 01:40:00,0
1187,2024-02-10 01:50:00,0
1188,2024-02-10 02:00:00,0
1189,2024-02-10 02:10:00,0
1190,2024-02-10 02:20:00,0
1191,2024-02-10 02:30:00,0
1192,2024-02-10 02:40:00,0
1193,2024-02-10 02:50:00,0
1194,2024-02-10 03:00:00,0
1195,2024-02-10 03:10:00,0
1196,2024-02-10 03:20:00,0
1197,2024-02-10 03:30:00,0
1198,2024-02-10 03:40:00,0
1199,2024-02-10 03:50:00,0
1200,2024-02-10 04:00:00,0
1201,2024-02-10 04:10:00,0
1202,2024-02-10 04:20:00,0
1203,2024-02-10 04:30:00,0
1204,2024-02-10 04:40:00,0
1205,2024-02-10 04:50:00,0
1206,2024-02-10 05:00:00,0
1207,2024-02-10 05:10:00,0
1208,2024-02-10 05:20:00,0
1209,2024-02-10 05:30:00,0
1210,2024-02-10 05:40:00,0
1211,2024-02-10 05:50:00,0
1212,2024-02-10 06:00:00,0
1213,2024-02-10 06:10:00,0
1214,2024-02-10 06:20:00,0
1215,2024-02-10 06:30:00,0
1216,2024-02-10 06:40:00,0
1217,2024-02-10 06:50:00,0
1218,2024-02-10 07:00:00,0
1219,2024-02-10 07:10:00,0
1220,2024-02-10 07:20:00,0
1221,2024-02-10 07:30:00,0
1222,2024-02-10 07:40:00,0
1223,2024-02-10 07:50:00,0
1224,2024-02-10 08:00:00,9
1225,2024-02-10 08:10:00,3
1226,2024-02-10 08:20:00,9
1227,2024-02-10 08:30:00,13
1228,2024-02-10 08:40:00,13
1229,2024-02-10 08:50:00,9
1230,2024-02-10 09:00:00,16
1231,2024-02-10 09:10:00,10
1232,2024-02-10 09:20:00,18
1233,2024-02-10 09:30:00,19
1234,2024-02-10 09:40:00,27
1235,2024-02-10 09:50:00,17
1236,2024-02-10 10:00:00,5
1237,2024-02-10 10:10:00,4
1238,2024-02-10 10:20:00,3
1239,2024-02-10 10:30:00,0
1240,2024-02-10 10:40:00,0
1241,2024-02-10 10:50:00,0
1242,2024-02-10 11:00:00,0
1243,2024-02-10 11:10:00,0
1244,2024-02-10 11:20:00,0
1245,2024-02-10 11:30:00,0
1246,2024-02-10 11:40:00,0
1247,2024-02-10 11:50:00,0
1248,2024-02-10 12:00:00,0
1249,2024-02-10 12:10:00,0
1250,2024-02-10 12:20:00,3
1251,2024-02-10 12:30:00,18
1252,2024-02-10 12:40:00,12
1253,2024-02-10 12:50:00,28
1254,2024-02-10 13:00:00,30
1255,2024-02-10 13:10:00,18
1256,2024-02-10 13:20:00,24
1257,2024-02-10 13:30:00,10
1258,2024-02-10 13:40:00,26
1259,2024-02-10 13:50:00,25
1260,2024-02-10 14:00:00,16
1261,2024-02-10 14:10:00,21
1262,2024-02-10 14:20:00,6
1263,2024-02-10 14:30:00,4
1264,2024-02-10 14:40:00,0
1265,2024-02-10 14:50:00,0
1266,2024-02-10 15:00:00,0
1267,2024-02-10 15:10:00,0
1268,2024-02-10 15:20:00,0
1269,2024-02-10 15:30:00,0
1270,2024-02-10 15:40:00,0
1271,2024-02-10 15:50:00,0
1272,2024-02-10 16:00:00,0
1273,2024-02-10 16:10:00,0
1274,2024-02-10 16:20:00,0
1275,2024-02-10 16:30:00,0
1276,2024-02-10 16:40:00,0
1277,2024-02-10 16:50:00,0
1278,2024-02-10 17:00:00,10
1279,2024-02-10 17:10:00,10
1280,2024-02-10 17:20:00,22
1281,2024-02-10 17:30:00,28
1282,2024-02-10 17:40:00,12
1283,2024-02-10 17:50:00,10
1284,2024-02-10 18:00:00,0
1285,2024-02-10 18:10:00,0
1286,2024-02-10 18:20:00,0
1287,2024-02-10 18:30:00,0
1288,2024-02-10 18:40:00,0
1289,2024-02-10 18:50:00,0
1290,2024-02-10 19:00:00,0
1291,2024-02-10 19:10:00,0
1292,2024-02-10 19:20:00,0
1293,2024-02-10 19:30:00,0
1294,2024-02-10 19:40:00,0
1295,2024-02-10 19:50:00,1
1296,2024-02-10 20:00:00,18
1297,2024-02-10 20:10:00,22
1298,2024-02-10 20:20:00,23
1299,2024-02-10 20:30:00,43
1300,2024-02-10 20:40:00,26
1301,2024-02-10 20:50:00,16
1302,2024-02-10 21:00:00,25
1303,2024-02-10 21:10:00,30
1304,2024-02-10 21:20:00,15
1305,2024-02-10 21:30:00,8
1306,2024-02-10 21:40:00,18
1307,2024-02-10 21:50:00,9
1308,2024-02-10 22:00:00,0
1309,2024-02-10 22:10:00,0
1310,2024-02-10 22:20:00,0
1311,2024-02-10 22:30:00,0
1312,2024-02-10 22:40:00,0
1313,2024-02-10 22:50:00,0
1314,2024-02-10 23:00:00,0
1315,2024-02-10 23:10:00,0
1316,2024-02-10 23:20:00,0
1317,2024-02-10 23:30:00,0
1318,2024-02-10 23:40:00,0
1319,2024-02-10 23:50:00,0
1320,2024-02-11 00:00:00,0
1321,2024-02-11 00:10:00,0
1322,2024-02-11 00:20:00,0
1323,2024-02-11 00:30:00,0
1324,2024-02-11 00:40:00,0
1325,2024-02-11 00:50:00,0
1326,2024-02-11 01:00:00,0
1327,2024-02-11 01:10:00,0
1328,2024-02-11 01:20:00,0
1329,2024-02-11 01:30:00,0
1330,2024-02-11 01:40:00,0
1331,2024-02-11 01:50:00,0
1332,2024-02-11 02:00:00,0
1333,2024-02-11 02:10:00,0
1334,2024-02-11 02:20:00,0
1335,2024-02-11 02:30:00,0
1336,2024-02-11 02:40:00,0
1337,2024-02-11 02:50:00,0
1338,2024-02-11 03:00:00,0
1339,2024-02-11 03:10:00,0
1340,2024-02-11 03:20:00,0
1341,2024-02-11 03:30:00,0
1342,2024-02-11 03:40:00,0
1343,2024-02-11 03:50:00,0
1344,2024-02-11 04:00:00,0
1345,2024-02-11 04:10:00,0
1346,2024-02-11 04:20:00,0
1347,2024-02-11 04:30:00,0
1348,2024-02-11 04:40:00,0
1349,2024-02-11 04:50:00,0
1350,2024-02-11 05:00:00,0
1351,2024-02-11 05:10:00,0
1352,2024-02-11 05:20:00,0
1353,2024-02-11 05:30:00,0
1354,2024-02-11 05:40:00,0
1355,2024-02-11 05:50:00,0
1356,2024-02-11 06:00:00,0
1357,2024-02-11 06:10:00,0
1358,2024-02-11 06:20:00,0
1359,2024-02-11 06:30:00,0
1360,2024-02-11 06:40:00,0
1361,2024-02-11 06:50:00,0
1362,2024-02-11 07:00:00,0
1363,2024-02-11 07:10:00,0
1364,2024-02-11 07:20:00,0
1365,2024-02-11 07:30:00,0
1366,2024-02-11 07:40:00,0
1367,2024-02-11 07:50:00,0
1368,2024-02-11 08:00:00,6
1369,2024-02-11 08:10:00,8
1370,2024-02-11 08:20:00,5
1371,2024-02-11 08:30:00,9
1372,2024-02-11 08:40:00,3
1373,2024-02-11 08:50:00,6
1374,2024-02-11 09:00:00,10
1375,2024-02-11 09:10:00,16
1376,2024-02-11 09:20:00,21
1377,2024-02-11 09:30:00,18
1378,2024-02-11 09:40:00,26
1379,2024-02-11 09:50:00,20
1380,2024-02-11 10:00:00,22
1381,2024-02-11 10:10:00,17
1382,2024-02-11 10:20:00,16
1383,2024-02-11 10:30:00,0
1384,2024-02-11 10:40:00,0
1385,2024-02-11 10:50:00,0
1386,2024-02-11 11:00:00,0
1387,2024-02-11 11:10:00,0
1388,2024-02-11 11:20:00,0
1389,2024-02-11 11:30:00,0
1390,2024-02-11 11:40:00,0
1391,2024-02-11 11:50:00,0
1392,2024-02-11 12:00:00,0
1393,2024-02-11 12:10:00,0
1394,2024-02-11 12:20:00,0
1395,2024-02-11 12:30:00,12
1396,2024-02-11 12:40:00,30
1397,2024-02-11 12:50:00,12
1398,2024-02-11 13:00:00,29
1399,2024-02-11 13:10:00,23
1400,2024-02-11 13:20:00,29
1401,2024-02-11 13:30:00,30
1402,2024-02-11 13:40:00,26
1403,2024-02-11 13:50:00,32
1404,2024-02-11 14:00:00,25
1405,2024-02-11 14:10:00,16
1406,2024-02-11 14:20:00,3
1407,2024-02-11 14:30:00,2
1408,2024-02-11 14:40:00,0
1409,2024-02-11 14:50:00,0
1410,2024-02-11 15:00:00,0
1411,2024-02-11 15:10:00,0
1412,2024-02-11 15:20:00,0
1413,2024-02-11 15:30:00,0
1414,2024-02-11 15:40:00,0
1415,2024-02-11 15:50:00,0
1416,2024-02-11 16:00:00,0
1417,2024-02-11 16:10:00,0
1418,2024-02-11 16:20:00,0
1419,2024-02-11 16:30:00,0
1420,2024-02-11 16:40:00,0
1421,2024-02-11 16:50:00,0
1422,2024-02-11 17:00:00,8
1423,2024-02-11 17:10:00,14
1424,2024-02-11 17:20:00,25
1425,2024-02-11 17:30:00,22
1426,2024-02-11 17:40:00,8
1427,2024-02-11 17:50:00,12
1428,2024-02-11 18:00:00,3
1429,2024-02-11 18:10:00,0
1430,2024-02-11 18:20:00,0
1431,2024-02-11 18:30:00,0
1432,2024-02-11 18:40:00,0
1433,2024-02-11 18:50:00,0
1434,2024-02-11 19:00:00,0
1435,2024-02-11 19:10:00,0
1436,2024-02-11 19:20:00,0
1437,2024-02-11 19:30:00,0
1438,2024-02-11 19:40:00,0
1439,2024-02-11 19:50:00,0
1440,2024-02-11 20:00:00,14
1441,2024-02-11 20:10:00,30
1442,2024-02-11 20:20:00,35
1443,2024-02-11 20:30:00,32
1444,2024-02-11 20:40:00,33
1445,2024-02-11 20:50:00,40
1446,2024-02-11 21:00:00,29
1447,2024-02-11 21:10:00,26
1448,2024-02-11 21:20:00,40
1449,2024-02-11 21:30:00,30
1450,2024-02-11 21:40:00,13
1451,2024-02-11 21:50:00,13
1452,2024-02-11 22:00:00,2
1453,2024-02-11 22:10:00,1
1454,2024-02-11 22:20:00,0
1455,2024-02-11 22:30:00,0
1456,2024-02-11 22:40:00,0
1457,2024-02-11 22:50:00,0
1458,2024-02-11 23:00:00,0
1459,2024-02-11 23:10:00,0
1460,2024-02-11 23:20:00,0
1461,2024-02-11 23:30:00,0
1462,2024-02-11 23:40:00,0
1463,2024-02-11 23:50:00,0
1464,2024-02-12 00:00:00,0
1465,2024-02-12 00:10:00,0
1466,2024-02-12 00:20:00,0
1467,2024-02-12 00:30:00,0
1468,2024-02-12 00:40:00,0
1469,2024-02-12 00:50:00,0
1470,2024-02-12 01:00:00,0
1471,2024-02-12 01:10:00,0
1472,2024-02-12 01:20:00,0
1473,2024-02-12 01:30:00,0
1474,2024-02-12 01:40:00,0
1475,2024-02-12 01:50:00,0
1476,2024-02-12 02:00:00,0
1477,2024-02-12 02:10:00,0
1478,2024-02-12 02:20:00,0
1479,2024-02-12 02:30:00,0
1480,2024-02-12 02:40:00,0
1481,2024-02-12 02:50:00,0
1482,2024-02-12 03:00:00,0
1483,2024-02-12 03:10:00,0
1484,2024-02-12 03:20:00,0
1485,2024-02-12 03:30:00,0
1486,2024-02-12 03:40:00,0
1487,2024-02-12 03:50:00,0
1488,2024-02-12 04:00:00,0
1489,2024-02-12 04:10:00,0
1490,2024-02-12 04:20:00,0
1491,2024-02-12 04:30:00,0
1492,2024-02-12 04:40:00,0
1493,2024-02-12 04:50:00,0
1494,2024-02-12 05:00:00,0
1495,2024-02-12 05:10:00,0
1496,2024-02-12 05:20:00,0
1497,2024-02-12 05:30:00,0
1498,2024-02-12 05:40:00,0
1499,2024-02-12 05:50:00,0
1500,2024-02-12 06:00:00,0
1501,2024-02-12 06:10:00,0
1502,2024-02-12 06:20:00,0
1503,2024-02-12 06:30:00,0
1504,2024-02-12 06:40:00,0
1505,2024-02-12 06:50:00,0
1506,2024-02-12 07:00:00,0
1507,2024-02-12 07:10:00,0
1508,2024-02-12 07:20:00,0
1509,2024-02-12 07:30:00,0
1510,2024-02-12 07:40:00,0
1511,2024-02-12 07:50:00,0
1512,2024-02-12 08:00:00,6
1513,2024-02-12 08:10:00,32
1514,2024-02-12 08:20:00,20
1515,2024-02-12 08:30:00,11
1516,2024-02-12 08:40:00,6
1517,2024-02-12 08:50:00,6
1518,2024-02-12 09:00:00,17
1519,2024-02-12 09:10:00,25
1520,2024-02-12 09:20:00,9
1521,2024-02-12 09:30:00,10
1522,2024-02-12 09:40:00,11
1523,2024-02-12 09:50:00,7
1524,2024-02-12 10:00:00,6
1525,2024-02-12 10:10:00,9
1526,2024-02-12 10:20:00,3
1527,2024-02-12 10:30:00,0
1528,2024-02-12 10:40:00,0
1529,2024-02-12 10:50:00,0
1530,2024-02-12 11:00:00,0
1531,2024-02-12 11:10:00,0
1532,2024-02-12 11:20:00,0
1533,2024-02-12 11:30:00,0
1534,2024-02-12 11:40:00,0
1535,2024-02-12 11:50:00,0
1536,2024-02-12 12:00:00,0
1537,2024-02-12 12:10:00,0
1538,2024-02-12 12:20:00,4
1539,2024-02-12 12:30:00,6
1540,2024-02-12 12:40:00,22
1541,2024-02-12 12:50:00,18
1542,2024-02-12 13:00:00,19
1543,2024-02-12 13:10:00,24
1544,2024-02-12 13:20:00,19
1545,2024-02-12 13:30:00,33
1546,2024-02-12 13:40:00,3
1547,2024-02-12 13:50:00,16
1548,2024-02-12 14:00:00,23
1549,2024-02-12 14:10:00,18
1550,2024-02-12 14:20:00,19
1551,2024-02-12 14:30:00,4
1552,2024-02-12 14:40:00,0
1553,2024-02-12 14:50:00,0
1554,2024-02-12 15:00:00,0
1555,2024-02-12 15:10:00,0
1556,2024-02-12 15:20:00,0
1557,2024-02-12 15:30:00,0
1558,2024-02-12 15:40:00,0
1559,2024-02-12 15:50:00,0
1560,2024-02-12 16:00:00,0
1561,2024-02-12 16:10:00,0
1562,2024-02-12 16:20:00,0
1563,2024-02-12 16:30:00,0
1564,2024-02-12 16:40:00,0
1565,2024-02-12 16:50:00,0
1566,2024-02-12 17:00:00,11
1567,2024-02-12 17:10:00,19
1568,2024-02-12 17:20:00,15
1569,2024-02-12 17:30:00,18
1570,2024-02-12 17:40:00,19
1571,2024-02-12 17:50:00,27
1572,2024-02-12 18:00:00,2
1573,2024-02-12 18:10:00,0
1574,2024-02-12 18:20:00,0
1575,2024-02-12 18:30:00,0
1576,2024-02-12 18:40:00,0
1577,2024-02-12 18:50:00,0
1578,2024-02-12 19:00:00,0
1579,2024-02-12 19:10:00,0
1580,2024-02-12 19:20:00,0
1581,2024-02-12 19:30:00,0
1582,2024-02-12 19:40:00,0
1583,2024-02-12 19:50:00,1
1584,2024-02-12 20:00:00,9
1585,2024-02-12 20:10:00,42
1586,2024-02-12 20:20:00,31
1587,2024-02-12 20:30:00,30
1588,2024-02-12 20:40:00,39
1589,2024-02-12 20:50:00,35
1590,2024-02-12 21:00:00,25
1591,2024-02-12 21:10:00,37
1592,2024-02-12 21:20:00,25
1593,2024-02-12 21:30:00,28
1594,2024-02-12 21:40:00,16
1595,2024-02-12 21:50:00,10
1596,2024-02-12 22:00:00,1
1597,2024-02-12 22:10:00,0
1598,2024-02-12 22:20:00,0
1599,2024-02-12 22:30:00,0
1600,2024-02-12 22:40:00,0
1601,2024-02-12 22:50:00,0
1602,2024-02-12 23:00:00,0
1603,2024-02-12 23:10:00,0
1604,2024-02-12 23:20:00,0
1605,2024-02-12 23:30:00,0
1606,2024-02-12 23:40:00,0
1607,2024-02-12 23:50:00,0
1608,2024-02-13 00:00:00,0
